Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M10;9,3
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M09;2,0
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M08;-1,1
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M07;-8,2
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M06;-0,5
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M05;1,2
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M04;7,5
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M03;2,5
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M02;-1,3
08 Castilla - La Mancha;03 Vestido y calzado;Variación mensual;2024M01;-11,0
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M12;0,9
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M11;1,7
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M10;2,1
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M09;0,1
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M08;1,3
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M07;1,6
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M06;0,4
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M05;0,2
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M04;0,8
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M03;1,4
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M02;1,1
08 Castilla - La Mancha;03 Vestido y calzado;Variación anual;2024M01;1,3
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M12;0,9
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M11;1,4
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M10;-1,4
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M09;-9,7
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M08;-11,5
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M07;-10,5
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M06;-2,5
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M05;-2,1
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M04;-3,2
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M03;-10,0
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M02;-12,2
08 Castilla - La Mancha;03 Vestido y calzado;Variación en lo que va de año;2024M01;-11,0
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M12;112,069
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M11;111,365
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M10;109,328
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M09;108,547
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M08;109,878
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M07;109,299
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M06;111,745
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M05;110,851
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M04;110,161
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M03;109,677
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M02;107,100
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M01;108,050
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M12;0,6
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M11;1,9
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M10;0,7
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M09;-1,2
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M08;0,5
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M07;-2,2
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M06;0,8
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M05;0,6
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M04;0,4
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M03;2,4
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M02;-0,9
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M01;3,4
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M12;7,3
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M11;6,9
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M10;2,7
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M09;1,2
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M08;3,4
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M07;3,2
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M06;5,8
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M05;6,0
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M04;4,5
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M03;1,4
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M02;-3,2
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M01;0,8
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M12;7,3
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M11;6,6
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M10;4,6
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M09;3,9
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M08;5,2
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M07;4,6
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M06;7,0
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M05;6,1
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M04;5,4
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M03;5,0
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M02;2,5
08 Castilla - La Mancha;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M01;3,4
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M12;112,596
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M11;112,303
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M10;112,116
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M09;111,899
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M08;112,072
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M07;112,048
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M06;112,723
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M05;112,787
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M04;113,018
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M03;112,660
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M02;112,545
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M01;112,209
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M12;0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M11;0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M10;0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M09;-0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M08;0,0
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M07;-0,6
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M06;-0,1
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M05;-0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M04;0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M03;0,1
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M02;0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M01;-0,5
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M12;-0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M11;-0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M10;-0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M09;0,0
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M08;0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M07;0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M06;0,3
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M05;0,5
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M04;0,9
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M03;1,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M02;1,5
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M01;1,6
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M12;-0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M11;-0,5
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M10;-0,6
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M09;-0,8
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M08;-0,7
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M07;-0,7
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M06;-0,1
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M05;0,0
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M04;0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M03;-0,1
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M02;-0,2
08 Castilla - La Mancha;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M01;-0,5
08 Castilla - La Mancha;06 Sanidad;Índice;2024M12;105,545
08 Castilla - La Mancha;06 Sanidad;Índice;2024M11;105,506
08 Castilla - La Mancha;06 Sanidad;Índice;2024M10;104,853
08 Castilla - La Mancha;06 Sanidad;Índice;2024M09;104,906
08 Castilla - La Mancha;06 Sanidad;Índice;2024M08;105,071
08 Castilla - La Mancha;06 Sanidad;Índice;2024M07;104,972
08 Castilla - La Mancha;06 Sanidad;Índice;2024M06;104,866
08 Castilla - La Mancha;06 Sanidad;Índice;2024M05;104,547
08 Castilla - La Mancha;06 Sanidad;Índice;2024M04;104,543
08 Castilla - La Mancha;06 Sanidad;Índice;2024M03;104,208
08 Castilla - La Mancha;06 Sanidad;Índice;2024M02;104,193
08 Castilla - La Mancha;06 Sanidad;Índice;2024M01;104,165
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M12;0,0
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M11;0,6
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M10;-0,1
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M09;-0,2
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M08;0,1
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M07;0,1
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M06;0,3
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M05;0,0
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M04;0,3
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M03;0,0
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M02;0,0
08 Castilla - La Mancha;06 Sanidad;Variación mensual;2024M01;0,6
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M12;1,9
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M11;2,1
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M10;1,6
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M09;1,7
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M08;1,9
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M07;1,9
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M06;2,1
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M05;2,2
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M04;2,6
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M03;2,5
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M02;2,7
08 Castilla - La Mancha;06 Sanidad;Variación anual;2024M01;2,9
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M12;1,9
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M11;1,9
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M10;1,2
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M09;1,3
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M08;1,5
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M07;1,4
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M06;1,3
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M05;0,9
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M04;0,9
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M03;0,6
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M02;0,6
08 Castilla - La Mancha;06 Sanidad;Variación en lo que va de año;2024M01;0,6
08 Castilla - La Mancha;07 Transporte;Índice;2024M12;112,889
08 Castilla - La Mancha;07 Transporte;Índice;2024M11;112,276
08 Castilla - La Mancha;07 Transporte;Índice;2024M10;111,561
08 Castilla - La Mancha;07 Transporte;Índice;2024M09;111,500
08 Castilla - La Mancha;07 Transporte;Índice;2024M08;113,032
08 Castilla - La Mancha;07 Transporte;Índice;2024M07;114,135
08 Castilla - La Mancha;07 Transporte;Índice;2024M06;113,832
08 Castilla - La Mancha;07 Transporte;Índice;2024M05;114,519
08 Castilla - La Mancha;07 Transporte;Índice;2024M04;115,492
08 Castilla - La Mancha;07 Transporte;Índice;2024M03;114,720
08 Castilla - La Mancha;07 Transporte;Índice;2024M02;114,355
08 Castilla - La Mancha;07 Transporte;Índice;2024M01;112,549
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M12;0,5
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M11;0,6
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M10;0,1
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M09;-1,4
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M08;-1,0
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M07;0,3
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M06;-0,6
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M05;-0,8
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M04;0,7
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M03;0,3
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M02;1,6
08 Castilla - La Mancha;07 Transporte;Variación mensual;2024M01;0,2
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M12;0,5
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M11;-1,2
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M10;-3,3
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M09;-4,0
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M08;-1,6
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M07;2,2
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M06;2,7
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M05;3,9
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M04;3,1
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M03;3,0
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M02;2,5
08 Castilla - La Mancha;07 Transporte;Variación anual;2024M01;0,1
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M12;0,5
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M11;-0,1
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M10;-0,7
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M09;-0,8
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M08;0,6
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M07;1,6
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M06;1,3
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M05;1,9
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M04;2,8
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M03;2,1
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M02;1,8
08 Castilla - La Mancha;07 Transporte;Variación en lo que va de año;2024M01;0,2
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M12;101,265
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M11;101,280
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M10;101,281
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M09;102,240
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M08;102,314
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M07;102,384
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M06;102,830
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M05;102,811
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M04;102,892
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M03;102,765
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M02;102,841
08 Castilla - La Mancha;08 Comunicaciones;Índice;2024M01;102,907
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M12;0,0
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M11;0,0
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M10;-0,9
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M09;-0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M08;-0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M07;-0,4
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M06;0,0
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M05;-0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M04;0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M03;-0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M02;-0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación mensual;2024M01;2,0
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M12;0,3
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M11;0,2
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M10;0,2
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M09;0,0
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M08;-0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M07;0,0
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M06;0,3
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M05;0,0
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M04;0,1
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M03;0,6
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M02;0,6
08 Castilla - La Mancha;08 Comunicaciones;Variación anual;2024M01;0,7
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M12;0,3
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M11;0,3
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M10;0,3
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M09;1,3
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M08;1,4
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M07;1,4
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M06;1,9
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M05;1,9
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M04;1,9
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M03;1,8
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M02;1,9
08 Castilla - La Mancha;08 Comunicaciones;Variación en lo que va de año;2024M01;2,0
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M12;108,929
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M11;105,622
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M10;106,809
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M09;107,306
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M08;111,821
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M07;110,681
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M06;109,156
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M05;106,769
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M04;106,447
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M03;106,960
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M02;105,305
08 Castilla - La Mancha;09 Ocio y cultura;Índice;2024M01;104,519
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M12;3,1
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M11;-1,1
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M10;-0,5
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M09;-4,0
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M08;1,0
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M07;1,4
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M06;2,2
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M05;0,3
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M04;-0,5
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M03;1,6
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M02;0,8
08 Castilla - La Mancha;09 Ocio y cultura;Variación mensual;2024M01;-2,1
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M12;2,0
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M11;0,9
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M10;0,9
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M09;-0,1
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M08;0,9
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M07;0,8
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M06;2,3
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M05;2,2
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M04;1,5
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M03;2,9
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M02;1,9
08 Castilla - La Mancha;09 Ocio y cultura;Variación anual;2024M01;2,6
08 Castilla - La Mancha;09 Ocio y cultura;Variación en lo que va de año;2024M12;2,0
