Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
12 Galicia;06 Sanidad;Variación mensual;2025M06;0,2
12 Galicia;06 Sanidad;Variación mensual;2025M05;0,2
12 Galicia;06 Sanidad;Variación mensual;2025M04;0,6
12 Galicia;06 Sanidad;Variación mensual;2025M03;0,2
12 Galicia;06 Sanidad;Variación mensual;2025M02;0,1
12 Galicia;06 Sanidad;Variación mensual;2025M01;0,4
12 Galicia;06 Sanidad;Variación anual;2025M10;
12 Galicia;06 Sanidad;Variación anual;2025M09;2,1
12 Galicia;06 Sanidad;Variación anual;2025M08;2,6
12 Galicia;06 Sanidad;Variación anual;2025M07;2,5
12 Galicia;06 Sanidad;Variación anual;2025M06;2,2
12 Galicia;06 Sanidad;Variación anual;2025M05;2,1
12 Galicia;06 Sanidad;Variación anual;2025M04;2,2
12 Galicia;06 Sanidad;Variación anual;2025M03;2,2
12 Galicia;06 Sanidad;Variación anual;2025M02;2,5
12 Galicia;06 Sanidad;Variación anual;2025M01;2,5
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M10;
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M09;2,3
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M08;2,2
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M07;2,1
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M06;1,7
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M05;1,5
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M04;1,3
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M03;0,6
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M02;0,5
12 Galicia;06 Sanidad;Variación en lo que va de año;2025M01;0,4
12 Galicia;07 Transporte;Índice;2025M10;
12 Galicia;07 Transporte;Índice;2025M09;114,628
12 Galicia;07 Transporte;Índice;2025M08;115,387
12 Galicia;07 Transporte;Índice;2025M07;114,895
12 Galicia;07 Transporte;Índice;2025M06;113,983
12 Galicia;07 Transporte;Índice;2025M05;113,046
12 Galicia;07 Transporte;Índice;2025M04;114,182
12 Galicia;07 Transporte;Índice;2025M03;114,561
12 Galicia;07 Transporte;Índice;2025M02;115,411
12 Galicia;07 Transporte;Índice;2025M01;114,938
12 Galicia;07 Transporte;Variación mensual;2025M10;
12 Galicia;07 Transporte;Variación mensual;2025M09;-0,7
12 Galicia;07 Transporte;Variación mensual;2025M08;0,4
12 Galicia;07 Transporte;Variación mensual;2025M07;0,8
12 Galicia;07 Transporte;Variación mensual;2025M06;0,8
12 Galicia;07 Transporte;Variación mensual;2025M05;-1
12 Galicia;07 Transporte;Variación mensual;2025M04;-0,3
12 Galicia;07 Transporte;Variación mensual;2025M03;-0,7
12 Galicia;07 Transporte;Variación mensual;2025M02;0,4
12 Galicia;07 Transporte;Variación mensual;2025M01;1,1
12 Galicia;07 Transporte;Variación anual;2025M10;
12 Galicia;07 Transporte;Variación anual;2025M09;2,2
12 Galicia;07 Transporte;Variación anual;2025M08;1
12 Galicia;07 Transporte;Variación anual;2025M07;-0,3
12 Galicia;07 Transporte;Variación anual;2025M06;-0,8
12 Galicia;07 Transporte;Variación anual;2025M05;-2,1
12 Galicia;07 Transporte;Variación anual;2025M04;-1,8
12 Galicia;07 Transporte;Variación anual;2025M03;-0,7
12 Galicia;07 Transporte;Variación anual;2025M02;0,7
12 Galicia;07 Transporte;Variación anual;2025M01;1,8
12 Galicia;07 Transporte;Variación en lo que va de año;2025M10;
12 Galicia;07 Transporte;Variación en lo que va de año;2025M09;0,8
12 Galicia;07 Transporte;Variación en lo que va de año;2025M08;1,4
12 Galicia;07 Transporte;Variación en lo que va de año;2025M07;1
12 Galicia;07 Transporte;Variación en lo que va de año;2025M06;0,2
12 Galicia;07 Transporte;Variación en lo que va de año;2025M05;-0,6
12 Galicia;07 Transporte;Variación en lo que va de año;2025M04;0,4
12 Galicia;07 Transporte;Variación en lo que va de año;2025M03;0,7
12 Galicia;07 Transporte;Variación en lo que va de año;2025M02;1,5
12 Galicia;07 Transporte;Variación en lo que va de año;2025M01;1,1
12 Galicia;08 Comunicaciones;Índice;2025M10;
12 Galicia;08 Comunicaciones;Índice;2025M09;102,548
12 Galicia;08 Comunicaciones;Índice;2025M08;102,617
12 Galicia;08 Comunicaciones;Índice;2025M07;102,51
12 Galicia;08 Comunicaciones;Índice;2025M06;104,371
12 Galicia;08 Comunicaciones;Índice;2025M05;104,354
12 Galicia;08 Comunicaciones;Índice;2025M04;104,535
12 Galicia;08 Comunicaciones;Índice;2025M03;104,341
12 Galicia;08 Comunicaciones;Índice;2025M02;104,407
12 Galicia;08 Comunicaciones;Índice;2025M01;103,711
12 Galicia;08 Comunicaciones;Variación mensual;2025M10;
12 Galicia;08 Comunicaciones;Variación mensual;2025M09;-0,1
12 Galicia;08 Comunicaciones;Variación mensual;2025M08;0,1
12 Galicia;08 Comunicaciones;Variación mensual;2025M07;-1,8
12 Galicia;08 Comunicaciones;Variación mensual;2025M06;0
12 Galicia;08 Comunicaciones;Variación mensual;2025M05;-0,2
12 Galicia;08 Comunicaciones;Variación mensual;2025M04;0,2
12 Galicia;08 Comunicaciones;Variación mensual;2025M03;-0,1
12 Galicia;08 Comunicaciones;Variación mensual;2025M02;0,7
12 Galicia;08 Comunicaciones;Variación mensual;2025M01;3
12 Galicia;08 Comunicaciones;Variación anual;2025M10;
12 Galicia;08 Comunicaciones;Variación anual;2025M09;0,8
12 Galicia;08 Comunicaciones;Variación anual;2025M08;0,8
12 Galicia;08 Comunicaciones;Variación anual;2025M07;0,6
12 Galicia;08 Comunicaciones;Variación anual;2025M06;2
12 Galicia;08 Comunicaciones;Variación anual;2025M05;2
12 Galicia;08 Comunicaciones;Variación anual;2025M04;2,1
12 Galicia;08 Comunicaciones;Variación anual;2025M03;2
12 Galicia;08 Comunicaciones;Variación anual;2025M02;1,9
12 Galicia;08 Comunicaciones;Variación anual;2025M01;1,2
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M10;
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M09;1,8
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M08;1,9
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M07;1,8
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M06;3,6
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M05;3,6
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M04;3,8
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M03;3,6
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M02;3,7
12 Galicia;08 Comunicaciones;Variación en lo que va de año;2025M01;3
12 Galicia;09 Ocio y cultura;Índice;2025M10;
12 Galicia;09 Ocio y cultura;Índice;2025M09;109,864
12 Galicia;09 Ocio y cultura;Índice;2025M08;113,503
12 Galicia;09 Ocio y cultura;Índice;2025M07;111,989
12 Galicia;09 Ocio y cultura;Índice;2025M06;110,514
12 Galicia;09 Ocio y cultura;Índice;2025M05;108,508
12 Galicia;09 Ocio y cultura;Índice;2025M04;110,352
12 Galicia;09 Ocio y cultura;Índice;2025M03;107,748
12 Galicia;09 Ocio y cultura;Índice;2025M02;107,738
12 Galicia;09 Ocio y cultura;Índice;2025M01;107,693
12 Galicia;09 Ocio y cultura;Variación mensual;2025M10;
12 Galicia;09 Ocio y cultura;Variación mensual;2025M09;-3,2
12 Galicia;09 Ocio y cultura;Variación mensual;2025M08;1,4
12 Galicia;09 Ocio y cultura;Variación mensual;2025M07;1,3
12 Galicia;09 Ocio y cultura;Variación mensual;2025M06;1,8
12 Galicia;09 Ocio y cultura;Variación mensual;2025M05;-1,7
12 Galicia;09 Ocio y cultura;Variación mensual;2025M04;2,4
12 Galicia;09 Ocio y cultura;Variación mensual;2025M03;0
12 Galicia;09 Ocio y cultura;Variación mensual;2025M02;0
12 Galicia;09 Ocio y cultura;Variación mensual;2025M01;-2,5
12 Galicia;09 Ocio y cultura;Variación anual;2025M10;
12 Galicia;09 Ocio y cultura;Variación anual;2025M09;1
12 Galicia;09 Ocio y cultura;Variación anual;2025M08;0,6
12 Galicia;09 Ocio y cultura;Variación anual;2025M07;0,3
12 Galicia;09 Ocio y cultura;Variación anual;2025M06;0,2
12 Galicia;09 Ocio y cultura;Variación anual;2025M05;0,3
12 Galicia;09 Ocio y cultura;Variación anual;2025M04;2,3
12 Galicia;09 Ocio y cultura;Variación anual;2025M03;-0,5
12 Galicia;09 Ocio y cultura;Variación anual;2025M02;0
12 Galicia;09 Ocio y cultura;Variación anual;2025M01;1,8
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M10;
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M09;-0,5
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M08;2,8
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M07;1,4
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M06;0,1
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M05;-1,7
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M04;-0,1
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M03;-2,4
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M02;-2,4
12 Galicia;09 Ocio y cultura;Variación en lo que va de año;2025M01;-2,5
12 Galicia;10 Enseñanza;Índice;2025M10;
12 Galicia;10 Enseñanza;Índice;2025M09;107,099
12 Galicia;10 Enseñanza;Índice;2025M08;105,693
12 Galicia;10 Enseñanza;Índice;2025M07;105,647
12 Galicia;10 Enseñanza;Índice;2025M06;105,636
12 Galicia;10 Enseñanza;Índice;2025M05;105,636
12 Galicia;10 Enseñanza;Índice;2025M04;105,636
12 Galicia;10 Enseñanza;Índice;2025M03;105,591
12 Galicia;10 Enseñanza;Índice;2025M02;105,568
12 Galicia;10 Enseñanza;Índice;2025M01;105,473
12 Galicia;10 Enseñanza;Variación mensual;2025M10;
12 Galicia;10 Enseñanza;Variación mensual;2025M09;1,3
12 Galicia;10 Enseñanza;Variación mensual;2025M08;0
12 Galicia;10 Enseñanza;Variación mensual;2025M07;0
12 Galicia;10 Enseñanza;Variación mensual;2025M06;0
12 Galicia;10 Enseñanza;Variación mensual;2025M05;0
12 Galicia;10 Enseñanza;Variación mensual;2025M04;0
12 Galicia;10 Enseñanza;Variación mensual;2025M03;0
12 Galicia;10 Enseñanza;Variación mensual;2025M02;0,1
12 Galicia;10 Enseñanza;Variación mensual;2025M01;0,1
12 Galicia;10 Enseñanza;Variación anual;2025M10;
12 Galicia;10 Enseñanza;Variación anual;2025M09;2,3
12 Galicia;10 Enseñanza;Variación anual;2025M08;2,5
12 Galicia;10 Enseñanza;Variación anual;2025M07;2,5
12 Galicia;10 Enseñanza;Variación anual;2025M06;2,6
12 Galicia;10 Enseñanza;Variación anual;2025M05;2,6
12 Galicia;10 Enseñanza;Variación anual;2025M04;2,6
12 Galicia;10 Enseñanza;Variación anual;2025M03;2,5
12 Galicia;10 Enseñanza;Variación anual;2025M02;2,6
12 Galicia;10 Enseñanza;Variación anual;2025M01;2,7
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M10;
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M09;1,6
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M08;0,3
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M07;0,2
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M06;0,2
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M05;0,2
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M04;0,2
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M03;0,2
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M02;0,1
12 Galicia;10 Enseñanza;Variación en lo que va de año;2025M01;0,1
12 Galicia;11 Restaurantes y hoteles;Índice;2025M10;
12 Galicia;11 Restaurantes y hoteles;Índice;2025M09;129,099
12 Galicia;11 Restaurantes y hoteles;Índice;2025M08;130,145
12 Galicia;11 Restaurantes y hoteles;Índice;2025M07;128,602
12 Galicia;11 Restaurantes y hoteles;Índice;2025M06;127,812
12 Galicia;11 Restaurantes y hoteles;Índice;2025M05;126,505
12 Galicia;11 Restaurantes y hoteles;Índice;2025M04;125,425
12 Galicia;11 Restaurantes y hoteles;Índice;2025M03;123,849
12 Galicia;11 Restaurantes y hoteles;Índice;2025M02;122,961
12 Galicia;11 Restaurantes y hoteles;Índice;2025M01;122,139
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M10;
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M09;-0,8
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M08;1,2
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M07;0,6
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M06;1
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M05;0,9
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M04;1,3
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M03;0,7
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M02;0,7
12 Galicia;11 Restaurantes y hoteles;Variación mensual;2025M01;-0,2
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M10;
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M09;4,7
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M08;4,4
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M07;3,9
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M06;5
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M05;4,9
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M04;4,6
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M03;4,1
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M02;4,1
12 Galicia;11 Restaurantes y hoteles;Variación anual;2025M01;4
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M10;
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M09;5,5
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M08;6,4
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M07;5,1
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M06;4,5
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M05;3,4
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M04;2,5
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M03;1,2
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M02;0,5
12 Galicia;11 Restaurantes y hoteles;Variación en lo que va de año;2025M01;-0,2
12 Galicia;12 Otros bienes y servicios;Índice;2025M10;
12 Galicia;12 Otros bienes y servicios;Índice;2025M09;116,998
12 Galicia;12 Otros bienes y servicios;Índice;2025M08;116,582
12 Galicia;12 Otros bienes y servicios;Índice;2025M07;116,696
12 Galicia;12 Otros bienes y servicios;Índice;2025M06;117,135
12 Galicia;12 Otros bienes y servicios;Índice;2025M05;116,267
12 Galicia;12 Otros bienes y servicios;Índice;2025M04;116,244
12 Galicia;12 Otros bienes y servicios;Índice;2025M03;115,751
12 Galicia;12 Otros bienes y servicios;Índice;2025M02;115,468
12 Galicia;12 Otros bienes y servicios;Índice;2025M01;114,49
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M10;
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M09;0,4
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M08;-0,1
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M07;-0,4
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M06;0,7
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M05;0
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M04;0,4
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M03;0,2
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M02;0,9
12 Galicia;12 Otros bienes y servicios;Variación mensual;2025M01;0,3
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M10;
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M09;3,2
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M08;2,6
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M07;3,1
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M06;3
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M05;3,3
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M04;3,6
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M03;3,4
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M02;3,6
12 Galicia;12 Otros bienes y servicios;Variación anual;2025M01;3,4
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M10;
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M09;2,5
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M08;2,1
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M07;2,2
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M06;2,6
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M05;1,8
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M04;1,8
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M03;1,4
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M02;1,1
12 Galicia;12 Otros bienes y servicios;Variación en lo que va de año;2025M01;0,3
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M10;
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M09;132,242
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M08;132,232
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M07;133,275
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M06;133,665
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M05;133,208
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M04;132,486
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M03;132,447
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M02;132,014
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Índice;2025M01;131,81
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M10;
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M09;0
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M08;-0,8
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M07;-0,3
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M06;0,3
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M05;0,5
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M04;0
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M03;0,3
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M02;0,2
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación mensual;2025M01;0,7
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M10;
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M09;2,7
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M08;2,6
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M07;3
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M06;3
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M05;2,6
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M04;1,9
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M03;2,8
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M02;2,2
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación anual;2025M01;2
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M09;1,1
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M08;1,1
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M07;1,9
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M06;2,2
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M05;1,8
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M04;1,3
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M03;1,2
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M02;0,9
13 Madrid, Comunidad de;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2025M01;0,7
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M10;
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M09;121,191
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M08;121,11
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M07;121,34
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M06;121,659
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M05;120,699
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M04;119,636
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M03;119,799
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M02;119,473
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Índice;2025M01;119,783
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M10;
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M09;0,1
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M08;-0,2
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M07;-0,3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M06;0,8
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M05;0,9
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M04;-0,1
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M03;0,3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M02;-0,3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación mensual;2025M01;2,3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M10;
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M09;4,2
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M08;4,1
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M07;4,4
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M06;4,7
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M05;3,7
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M04;3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M03;3,3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M02;3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación anual;2025M01;4,7
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M09;3,5
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M08;3,4
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M07;3,6
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M06;3,9
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M05;3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M04;2,1
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M03;2,3
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M02;2
13 Madrid, Comunidad de;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2025M01;2,3
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M10;
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M09;103,641
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M08;98,836
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M07;100,114
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M06;109,479
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M05;109,819
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M04;106,777
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M03;102,756
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M02;98,553
13 Madrid, Comunidad de;03 Vestido y calzado;Índice;2025M01;99,489
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M10;
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M09;4,9
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M08;-1,3
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M07;-8,6
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M06;-0,3
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M05;2,8
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M04;3,9
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M03;4,3
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M02;-0,9
13 Madrid, Comunidad de;03 Vestido y calzado;Variación mensual;2025M01;-11
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M10;
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M09;0,3
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M08;0,5
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M07;0,1
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M06;0,6
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M05;0,2
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M04;-1
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M03;-0,6
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M02;-0,7
13 Madrid, Comunidad de;03 Vestido y calzado;Variación anual;2025M01;-2,2
